fitted,residual,district
17.218590648546137,11.531409351453863,ahmadnagar
20.957386312035915,1.792613687964085,ahmadnagar
23.862302026275692,2.8043646403909754,ahmadnagar
18.088510676065077,-9.088510676065077,ahmadnagar
18.28894948655294,0.21105051344705927,ahmadnagar
19.901102464584664,6.765564202082004,ahmadnagar
18.96225874226616,-18.62892540893283,ahmadnagar
22.104623348916455,0.39537665108354503,ahmadnagar
16.41734794321389,11.08265205678611,ahmadnagar
18.78398289464233,-3.7839828946423317,ahmadnagar
26.028164613301335,-3.5281646133013354,ahmadnagar
22.76268964047432,4.487310359525679,ahmadnagar
16.540727475264525,-6.540727475264525,ahmadnagar
20.993984468838818,7.756015531161182,ahmadnagar
19.773857279238914,0.3689998636182281,ahmadnagar
20.597392375515184,2.6526076244848156,ahmadnagar
17.69326848764318,-8.19326848764318,ahmadnagar
20.945522628728334,-5.112189295395,ahmadnagar
21.19082325965431,5.20917674034569,ahmadnagar
18.54234271948184,-1.875676052815173,ahmadnagar
21.44978341063066,13.550216589369342,ahmadnagar
15.853857625051699,-2.853857625051699,ahmadnagar
25.187341694030447,-1.1873416940304473,ahmadnagar
23.51040602058692,-15.01040602058692,ahmadnagar
20.268936139314082,-8.768936139314082,ahmadnagar
18.559087016186403,-4.63601009310948,ahmadnagar
22.885078893052924,-0.28507889305292267,ahmadnagar
16.272017253816614,-9.272017253816614,ahmadnagar
18.98238088222831,1.017619117771691,ahmadnagar
18.769550415137214,2.230449584862786,ahmadnagar
20.895115276002425,8.81917043828329,ahmadnagar
24.208692369715582,3.791307630284418,ahmadnagar
16.02362867426586,-1.0236286742658613,ahmadnagar
15.99832155785787,2.573107013570702,ahmadnagar
34.802410544739374,10.197589455260626,ahmadnagar
18.721754136074185,-4.7217541360741855,ahmadnagar
27.736500038352435,9.763499961647565,ahmadnagar
20.24473594270658,2.25526405729342,ahmadnagar
19.647225822121708,-10.980559155455042,ahmadnagar
21.4449728131086,2.888360520224733,ahmadnagar
19.84153933556589,-19.59153933556589,ahmadnagar
21.644494442743827,11.022172223922837,ahmadnagar
24.332233381224167,-17.832233381224167,ahmadnagar
5.931992235974079,-0.7214659201846052,ahmadnagar
15.28984820092132,-13.646991058064177,ahmadnagar
16.432357023358904,-1.4323570233589038,ahmadnagar
15.809070005875123,4.190929994124877,ahmadnagar
18.35796994134581,6.642030058654189,ahmadnagar
12.609335477949363,7.390664522050637,ahmadnagar
20.489354664300546,2.0106453356994543,ahmadnagar
24.53523726835893,-0.33523726835893086,ahmadnagar
18.793668836788438,1.581331163211562,ahmadnagar
20.55767812729618,4.442321872703818,ahmadnagar
20.38434442547642,7.615655574523579,ahmadnagar
18.077929386583364,1.6720706134166363,ahmadnagar
24.55964218637418,-7.0141876409196335,ahmadnagar
16.80043230440922,2.1995676955907797,ahmadnagar
19.28619722626298,-2.6195305595963134,ahmadnagar
19.98689082692409,16.58453774450448,ahmadnagar
18.059391495896676,17.440608504103324,ahmadnagar
20.86374914237384,-19.26374914237384,ahmadnagar
23.81179368391148,3.3757063160885217,ahmadnagar
17.987134089477674,7.346199243855658,ahmadnagar
23.957448478676856,3.542551521323144,ahmadnagar
20.220012785783094,-5.220012785783094,ahmadnagar
21.50867710456135,-12.50867710456135,ahmadnagar
17.403193749417113,-2.028193749417113,ahmadnagar
18.880615286295715,2.786051380370953,ahmadnagar
21.45163598731956,-12.451635987319559,ahmadnagar
25.74273856609396,9.590594767239377,ahmadnagar
20.930507035457683,4.402826297875649,ahmadnagar
22.52976419879423,4.220235801205771,ahmadnagar
18.230988105576973,12.769011894423027,ahmadnagar
35.20609543261244,6.460571234054221,ahmadnagar
16.397271088337213,-3.397271088337213,ahmadnagar
24.632369015008308,-7.132369015008308,ahmadnagar
19.436568774439646,10.563431225560354,ahmadnagar
20.318246869607805,0.6817531303921953,ahmadnagar
27.2746359559592,-8.774635955959202,ahmadnagar
26.406801300308857,0.5931986996911434,ahmadnagar
19.071499818706265,-18.13816648537293,ahmadnagar
11.863172919311312,0.636827080688688,ahmadnagar
28.098883015719192,-6.848883015719192,ahmadnagar
20.76550514677509,4.234494853224909,ahmadnagar
21.116820810886097,-9.866820810886097,ahmadnagar
19.05935274953606,-7.05935274953606,ahmadnagar
16.299165512355597,-5.2991655123555965,ahmadnagar
28.900694993948015,-1.1006949939480144,ahmadnagar
24.658750196226567,-6.908750196226567,ahmadnagar
27.395895983094295,2.804104016905704,ahmadnagar
18.89698288989769,-10.89698288989769,ahmadnagar
18.49091857032821,30.25908142967179,ahmadnagar
21.690707193355195,-20.383014885662888,ahmadnagar
16.281693783468288,-6.281693783468288,ahmadnagar
21.30551802236429,-1.8055180223642893,ahmadnagar
26.101105777672927,-25.386820063387212,ahmadnagar
19.044575456325646,12.205424543674354,ahmadnagar
35.69266751746889,5.057332482531109,ahmadnagar
21.421401033436073,2.328598966563927,ahmadnagar
22.849107032746858,6.722321538681715,ahmadnagar
22.09247402661824,0.7646688305246165,ahmadnagar
21.754768344093847,-1.629768344093847,ahmadnagar
